order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
434,8663,2024-02-27,365,2,291.31,582.62,Cancelled,
435,4951,2024-08-09,415,6,83.10,498.60,Pending,
436,1765,2024-06-09,347,10,435.09,4350.90,Pending,
437,2525,2024-07-29,36,4,100.14,400.56,Completed,2024-08-09
438,3392,2024-03-17,49,8,479.75,3838.00,Pending,
439,6537,2024-12-13,251,1,495.89,495.89,Cancelled,
440,1134,2023-08-11,467,8,47.11,376.88,Cancelled,
441,8985,2024-06-02,462,10,50.66,506.60,Pending,
442,7857,2023-04-25,149,1,163.92,163.92,Pending,
443,3921,2023-09-12,370,4,391.95,1567.80,Pending,
444,4466,2023-01-29,488,5,298.25,1491.25,Completed,2023-02-05
445,1256,2023-12-20,132,9,240.00,2160.00,Completed,2023-12-20
446,8132,2024-01-02,233,6,376.81,2260.86,Pending,
447,7530,2023-08-02,78,4,42.24,168.96,Completed,2023-08-03
448,6466,2024-05-30,14,4,332.76,1331.04,Cancelled,
449,1259,2024-03-26,48,1,161.15,161.15,Cancelled,
450,508,2024-09-18,489,4,381.05,1524.20,Cancelled,
451,6215,2024-04-17,441,4,34.91,139.64,Completed,2024-04-17
452,224,2024-09-03,177,10,305.73,3057.30,Completed,2024-09-16
453,6507,2023-05-21,204,10,126.55,1265.50,Cancelled,
454,4063,2023-04-21,112,8,34.34,274.72,Completed,2023-05-02
455,5217,2024-05-22,268,1,391.77,391.77,Cancelled,
456,1077,2023-09-13,141,1,281.92,281.92,Pending,
457,2994,2024-02-20,111,5,111.67,558.35,Pending,
458,5535,2023-10-20,456,9,390.27,3512.43,Completed,2023-11-03
459,8884,2024-10-28,356,9,278.27,2504.43,Cancelled,
460,2805,2023-01-06,125,8,170.85,1366.80,Cancelled,
461,9477,2024-07-08,253,3,75.36,226.08,Completed,2024-07-21
462,2317,2023-10-08,352,6,277.45,1664.70,Completed,2023-10-13
463,5186,2024-08-12,446,2,109.73,219.46,Pending,
464,6899,2024-06-15,401,1,482.11,482.11,Completed,2024-06-28
465,2706,2024-07-28,399,4,217.04,868.16,Cancelled,
466,3381,2024-10-12,281,8,101.75,814.00,Cancelled,
467,3157,2023-09-22,75,4,268.29,1073.16,Pending,
468,3859,2023-11-15,211,5,222.29,1111.45,Cancelled,
469,6776,2024-05-06,216,5,261.04,1305.20,Cancelled,
470,4357,2023-05-14,51,7,119.29,835.03,Pending,
471,633,2023-12-20,205,4,57.30,229.20,Completed,2024-01-03
472,2765,2023-05-05,295,8,242.99,1943.92,Pending,
473,4265,2023-04-16,184,9,154.45,1390.05,Cancelled,
474,1818,2024-01-14,384,5,130.27,651.35,Pending,
475,7204,2024-12-29,92,9,60.81,547.29,Completed,2025-01-01
476,6217,2024-01-26,457,2,40.98,81.96,Cancelled,
477,1938,2023-07-23,53,5,196.42,982.10,Pending,
478,6148,2024-02-14,39,2,260.62,521.24,Pending,
479,363,2024-10-07,401,6,174.14,1044.84,Cancelled,
480,4420,2024-02-12,195,6,455.33,2731.98,Pending,
481,8211,2023-08-26,497,4,192.99,771.96,Completed,2023-09-02
482,7412,2023-10-25,46,5,404.44,2022.20,Pending,
483,4470,2024-08-03,324,6,144.00,864.00,Completed,2024-08-08
484,6726,2023-01-08,404,7,19.19,134.33,Pending,
485,1413,2023-05-21,48,10,477.86,4778.60,Cancelled,
486,2494,2024-01-21,255,3,478.45,1435.35,Cancelled,
487,9629,2023-04-12,242,5,345.06,1725.30,Cancelled,
488,7296,2023-08-26,381,4,198.34,793.36,Cancelled,
489,8774,2024-11-26,189,1,471.44,471.44,Completed,2024-12-06
490,7394,2024-09-11,11,10,100.87,1008.70,Pending,
491,9408,2023-02-03,44,7,343.07,2401.49,Completed,2023-02-11
492,1860,2023-09-23,36,4,208.87,835.48,Cancelled,
493,316,2023-09-15,124,5,409.04,2045.20,Cancelled,
494,9218,2024-04-19,140,4,436.44,1745.76,Completed,2024-04-19
495,256,2024-08-07,354,7,90.50,633.50,Completed,2024-08-12
496,9454,2024-08-31,172,2,155.92,311.84,Pending,
497,5826,2024-03-14,131,5,308.46,1542.30,Completed,2024-03-23
498,5398,2024-12-14,151,3,418.48,1255.44,Cancelled,
499,7804,2024-05-01,432,6,423.15,2538.90,Pending,
500,5620,2023-04-25,87,9,8.84,79.56,Pending,
501,6802,2023-07-29,496,2,325.94,651.88,Completed,2023-08-02
502,5017,2024-12-14,237,10,332.82,3328.20,Completed,2024-12-26
503,5228,2023-05-01,300,3,120.95,362.85,Cancelled,
504,6710,2024-03-08,365,4,277.65,1110.60,Pending,
505,4565,2023-04-04,466,9,304.99,2744.91,Cancelled,
506,757,2024-07-23,28,2,225.25,450.50,Completed,2024-07-24
507,2056,2023-12-12,350,10,145.52,1455.20,Cancelled,
508,7353,2023-02-11,208,2,370.15,740.30,Pending,
509,4436,2023-04-03,448,10,154.36,1543.60,Completed,2023-04-14
510,4728,2023-06-03,89,4,160.12,640.48,Completed,2023-06-15
511,8886,2024-07-01,104,4,244.28,977.12,Cancelled,
512,7737,2024-05-18,366,6,430.43,2582.58,Cancelled,
513,9411,2023-05-22,285,2,331.47,662.94,Pending,
514,6797,2024-04-12,454,6,192.29,1153.74,Cancelled,
515,7745,2023-05-14,50,2,174.12,348.24,Cancelled,
516,1061,2023-02-08,428,9,433.33,3899.97,Completed,2023-02-18
517,8555,2023-01-03,405,10,142.41,1424.10,Cancelled,
518,7996,2023-05-03,373,10,64.81,648.10,Completed,2023-05-04
519,4929,2024-12-30,478,7,132.61,928.27,Completed,2025-01-09
520,1339,2023-09-04,496,2,499.68,999.36,Cancelled,
521,989,2023-06-26,389,10,231.45,2314.50,Completed,2023-07-07
522,4950,2024-11-17,448,8,110.38,883.04,Cancelled,
523,8464,2024-12-28,470,9,429.70,3867.30,Completed,2024-12-30
524,3954,2024-11-21,255,8,485.39,3883.12,Cancelled,
525,8126,2024-07-27,235,1,32.97,32.97,Cancelled,
526,1983,2023-12-09,324,3,173.62,520.86,Pending,
527,1554,2024-07-22,81,2,376.73,753.46,Cancelled,
528,505,2024-05-09,282,3,378.70,1136.10,Completed,2024-05-18
529,9604,2024-02-26,31,10,207.50,2075.00,Completed,2024-03-08
530,320,2023-07-28,76,9,218.04,1962.36,Cancelled,
531,9008,2024-04-15,111,10,325.06,3250.60,Completed,2024-04-16
532,6720,2024-06-26,158,7,380.20,2661.40,Cancelled,
533,2189,2023-01-15,500,2,385.43,770.86,Pending,
534,3098,2024-08-30,350,8,9.77,78.16,Cancelled,
535,347,2024-06-16,229,1,406.32,406.32,Completed,2024-06-28
536,996,2024-12-31,271,9,377.15,3394.35,Completed,2025-01-11
537,7126,2024-05-25,385,10,116.27,1162.70,Pending,
538,576,2023-10-05,293,9,121.12,1090.08,Cancelled,
539,9740,2024-07-07,80,7,248.40,1738.80,Completed,2024-07-14
540,6712,2023-03-02,479,3,309.77,929.31,Completed,2023-03-15
541,7784,2023-12-15,409,5,338.23,1691.15,Completed,2023-12-21
542,5191,2024-01-05,227,3,216.40,649.20,Completed,2024-01-15
543,4527,2023-04-16,46,10,257.37,2573.70,Cancelled,
544,7324,2023-12-25,301,5,251.71,1258.55,Cancelled,
545,58,2023-05-16,440,1,100.95,100.95,Completed,2023-05-28
546,2444,2024-02-11,32,3,221.54,664.62,Pending,
547,3701,2024-02-03,30,4,66.88,267.52,Cancelled,
548,4192,2024-03-29,177,3,476.75,1430.25,Completed,2024-04-01
549,3960,2024-04-17,6,10,455.71,4557.10,Pending,
550,4228,2023-12-10,398,1,367.56,367.56,Pending,
551,1418,2023-06-02,222,9,174.70,1572.30,Cancelled,
552,4455,2023-05-06,239,7,373.59,2615.13,Completed,2023-05-08
553,5617,2024-08-11,363,9,104.05,936.45,Cancelled,
554,9735,2023-08-03,13,1,361.46,361.46,Completed,2023-08-09
555,6692,2024-03-20,308,4,101.09,404.36,Completed,2024-03-23
556,3559,2024-12-14,133,3,78.98,236.94,Completed,2024-12-20
557,2611,2023-08-13,396,9,119.28,1073.52,Pending,
558,8154,2023-08-01,346,3,97.19,291.57,Cancelled,
559,1672,2024-04-27,19,4,405.91,1623.64,Cancelled,
560,872,2023-05-26,4,9,348.00,3132.00,Completed,2023-06-05
561,3404,2023-01-12,129,1,106.18,106.18,Completed,2023-01-16
562,3239,2024-11-30,98,4,444.01,1776.04,Pending,
563,2029,2023-08-04,324,9,444.18,3997.62,Cancelled,
564,8746,2023-05-11,144,6,202.32,1213.92,Pending,
565,5903,2023-01-13,331,8,445.97,3567.76,Cancelled,
566,4416,2024-06-20,238,4,222.74,890.96,Cancelled,
567,6093,2024-08-08,386,2,241.37,482.74,Completed,2024-08-18
568,6323,2024-10-04,277,1,447.35,447.35,Cancelled,
569,6331,2023-11-11,152,6,422.85,2537.10,Completed,2023-11-15
570,2361,2024-07-06,50,6,247.29,1483.74,Cancelled,
571,3647,2023-10-24,238,10,336.02,3360.20,Completed,2023-10-24
572,5298,2023-07-22,106,3,316.47,949.41,Completed,2023-08-01
573,9882,2023-07-29,220,9,267.01,2403.09,Cancelled,
574,4313,2023-08-07,372,3,265.46,796.38,Cancelled,
575,9385,2024-09-13,20,4,303.60,1214.40,Cancelled,
576,7685,2023-08-05,468,9,431.94,3887.46,Cancelled,
577,1316,2023-04-07,356,6,16.31,97.86,Pending,
578,9740,2024-03-06,262,6,379.99,2279.94,Cancelled,
579,5663,2024-12-02,409,6,390.79,2344.74,Cancelled,
580,490,2024-03-20,66,6,10.78,64.68,Completed,2024-04-03
581,8593,2023-08-17,208,1,204.62,204.62,Completed,2023-08-21
582,8104,2024-08-04,214,8,51.34,410.72,Completed,2024-08-13
583,8722,2024-01-02,220,4,75.45,301.80,Cancelled,
584,1459,2023-07-09,456,1,119.40,119.40,Completed,2023-07-13
585,2403,2023-04-16,439,8,193.66,1549.28,Pending,
586,5331,2024-11-24,181,10,380.89,3808.90,Pending,
587,7242,2023-08-22,152,4,288.52,1154.08,Completed,2023-08-31
588,9902,2023-10-23,132,10,171.72,1717.20,Cancelled,
589,119,2023-10-20,103,9,283.63,2552.67,Completed,2023-10-26
590,5939,2023-03-01,223,6,103.20,619.20,Completed,2023-03-09
591,8044,2023-04-04,112,1,31.52,31.52,Cancelled,
592,258,2023-07-28,340,3,369.47,1108.41,Completed,2023-08-03
593,6165,2024-11-03,114,3,178.71,536.13,Completed,2024-11-15
594,7562,2023-07-29,105,3,89.16,267.48,Cancelled,
595,4673,2023-08-07,471,9,228.75,2058.75,Cancelled,
596,9815,2023-04-09,34,7,335.43,2348.01,Pending,
597,9517,2024-07-15,64,1,303.59,303.59,Completed,2024-07-23
598,7063,2023-06-07,203,1,375.16,375.16,Pending,
599,6777,2024-07-25,159,5,462.37,2311.85,Completed,2024-08-08
600,9366,2024-01-01,322,4,333.91,1335.64,Cancelled,
601,5952,2023-03-01,323,5,50.23,251.15,Completed,2023-03-13
602,381,2023-10-27,307,4,250.35,1001.40,Completed,2023-11-10
603,5996,2023-12-25,327,9,58.18,523.62,Completed,2024-01-06
604,8048,2024-03-21,418,4,359.31,1437.24,Completed,2024-03-30
605,4920,2023-08-28,131,8,397.42,3179.36,Cancelled,
606,8849,2024-12-29,226,9,441.68,3975.12,Cancelled,
607,5337,2024-11-06,67,9,471.98,4247.82,Pending,
608,5438,2024-07-20,200,7,175.66,1229.62,Pending,
609,3138,2024-04-05,227,9,400.43,3603.87,Completed,2024-04-12
610,1484,2024-05-29,304,9,461.57,4154.13,Cancelled,
611,3876,2023-12-30,228,5,126.53,632.65,Completed,2023-12-30
612,9943,2023-08-08,420,7,256.52,1795.64,Cancelled,
613,8254,2023-03-01,21,7,83.08,581.56,Completed,2023-03-03
614,3930,2024-08-28,24,9,430.98,3878.82,Cancelled,
615,6393,2023-06-19,144,7,402.10,2814.70,Cancelled,
616,4348,2024-01-02,477,4,152.59,610.36,Pending,
617,4117,2023-04-25,271,7,299.46,2096.22,Pending,
618,3061,2023-02-02,420,2,344.58,689.16,Completed,2023-02-15
619,3855,2024-07-13,259,8,36.43,291.44,Cancelled,
620,738,2024-09-28,108,6,434.55,2607.30,Completed,2024-10-02
621,6259,2023-03-02,219,1,452.83,452.83,Cancelled,
622,3475,2024-04-15,245,7,133.48,934.36,Completed,2024-04-21
623,9560,2023-07-01,63,2,215.88,431.76,Pending,
624,1898,2024-08-11,416,6,26.92,161.52,Pending,
625,6641,2024-02-23,358,6,489.62,2937.72,Cancelled,
626,8243,2023-02-15,365,2,321.04,642.08,Cancelled,
627,695,2024-09-08,404,5,65.70,328.50,Cancelled,
628,3633,2024-03-01,111,4,189.54,758.16,Cancelled,
629,6576,2023-11-18,1,2,408.39,816.78,Cancelled,
630,5174,2023-06-21,384,1,384.38,384.38,Pending,
631,9614,2023-01-12,174,8,100.55,804.40,Cancelled,
632,1736,2023-12-29,449,1,38.95,38.95,Completed,2024-01-11
633,7635,2024-07-26,49,9,50.86,457.74,Completed,2024-07-26
634,6309,2024-08-04,383,2,300.88,601.76,Cancelled,
635,9487,2024-01-18,60,4,457.11,1828.44,Cancelled,
636,593,2023-04-08,450,6,171.34,1028.04,Cancelled,
637,9728,2023-03-25,114,10,208.83,2088.30,Completed,2023-04-02
638,7100,2024-07-03,408,8,43.02,344.16,Pending,
639,188,2024-09-03,329,5,307.11,1535.55,Pending,
640,3345,2024-01-10,363,3,376.85,1130.55,Cancelled,
641,283,2023-06-07,252,2,302.08,604.16,Pending,
642,9693,2023-07-19,113,4,407.33,1629.32,Pending,
643,4581,2023-02-13,296,6,85.78,514.68,Pending,
644,9227,2023-08-07,447,5,25.47,127.35,Pending,
645,7837,2024-05-22,447,2,468.14,936.28,Completed,2024-05-27
646,8561,2024-04-04,285,6,195.75,1174.50,Cancelled,
647,4179,2023-03-11,277,1,197.39,197.39,Pending,
648,2973,2023-05-15,464,7,395.55,2768.85,Cancelled,
649,538,2024-08-29,333,4,458.84,1835.36,Completed,2024-09-11
650,6075,2024-11-20,483,2,217.52,435.04,Completed,2024-11-21
651,2754,2024-10-20,57,2,279.41,558.82,Pending,
652,1040,2023-05-15,278,2,450.11,900.22,Cancelled,
653,3771,2023-07-20,448,10,422.66,4226.60,Pending,
654,972,2024-06-04,94,6,181.80,1090.80,Cancelled,
655,8122,2023-08-15,298,3,34.49,103.47,Pending,
656,1885,2024-09-06,405,5,408.92,2044.60,Completed,2024-09-12
657,9102,2023-01-21,337,9,352.05,3168.45,Pending,
658,9557,2024-02-19,361,7,318.47,2229.29,Cancelled,
659,8980,2023-06-17,25,5,182.86,914.30,Completed,2023-06-18
660,1067,2023-01-07,73,1,422.06,422.06,Completed,2023-01-15
661,2007,2024-07-24,208,5,389.11,1945.55,Cancelled,
662,219,2023-02-13,130,5,374.84,1874.20,Completed,2023-02-27
663,8874,2023-04-15,360,2,347.44,694.88,Completed,2023-04-19
664,625,2024-03-11,412,9,421.19,3790.71,Completed,2024-03-20
665,5338,2023-01-31,135,5,285.19,1425.95,Completed,2023-02-13
666,6623,2023-12-07,6,10,341.65,3416.50,Cancelled,
667,8223,2024-04-12,18,7,414.71,2902.97,Cancelled,
668,4300,2023-08-14,175,7,218.94,1532.58,Cancelled,
669,8960,2024-05-13,469,6,287.89,1727.34,Pending,
670,4228,2023-11-09,73,10,491.49,4914.90,Pending,
671,2345,2024-09-27,341,10,330.67,3306.70,Completed,2024-10-02
672,7449,2023-11-20,477,8,454.31,3634.48,Pending,
673,3124,2024-02-04,346,9,147.39,1326.51,Completed,2024-02-13
674,1403,2023-02-15,450,10,404.18,4041.80,Pending,
675,1569,2024-10-07,201,5,250.21,1251.05,Cancelled,
676,6572,2024-12-30,64,8,494.67,3957.36,Cancelled,
677,6153,2023-05-18,456,9,163.48,1471.32,Pending,
678,6352,2023-03-28,67,10,404.29,4042.90,Completed,2023-03-29
679,6398,2024-02-13,199,3,385.52,1156.56,Cancelled,
680,7138,2023-05-11,5,4,157.68,630.72,Cancelled,
681,4427,2024-10-08,414,7,438.68,3070.76,Cancelled,
682,6772,2024-01-23,248,1,66.84,66.84,Completed,2024-01-25
683,8160,2023-02-15,382,8,411.65,3293.20,Completed,2023-02-17
684,1031,2023-05-16,460,6,411.82,2470.92,Completed,2023-05-19
685,1422,2023-07-03,368,3,164.53,493.59,Completed,2023-07-06
686,5577,2023-02-04,78,6,414.76,2488.56,Completed,2023-02-04
687,8543,2024-09-06,165,9,419.65,3776.85,Completed,2024-09-12
688,1025,2023-12-14,232,3,58.46,175.38,Pending,
689,2461,2023-12-05,5,6,454.56,2727.36,Pending,
690,3266,2024-06-11,393,2,98.27,196.54,Pending,
691,4462,2024-09-30,191,7,13.25,92.75,Cancelled,
692,3770,2024-12-29,148,3,124.89,374.67,Pending,
693,2025,2024-08-15,4,10,47.17,471.70,Pending,
694,4440,2023-04-22,470,5,445.11,2225.55,Pending,
695,4544,2024-07-05,466,2,144.11,288.22,Pending,
696,7961,2024-11-28,263,4,136.29,545.16,Pending,
697,7634,2023-06-04,449,8,297.91,2383.28,Cancelled,
698,4979,2024-03-13,24,3,52.85,158.55,Pending,
699,8706,2024-09-29,76,4,50.90,203.60,Completed,2024-10-08
700,8478,2023-02-13,42,9,58.98,530.82,Pending,
701,9298,2024-02-23,197,3,431.45,1294.35,Pending,
702,5636,2023-08-11,238,9,387.32,3485.88,Completed,2023-08-21
703,5450,2023-12-22,186,9,239.37,2154.33,Completed,2024-01-04
704,2089,2024-05-29,214,4,384.79,1539.16,Completed,2024-06-06
705,8743,2024-10-03,74,4,375.75,1503.00,Completed,2024-10-05
706,5156,2024-10-16,160,5,375.19,1875.95,Pending,
707,5277,2024-06-23,104,6,62.79,376.74,Completed,2024-07-03
708,9138,2023-02-17,388,3,279.00,837.00,Completed,2023-02-20
709,4127,2024-06-23,173,6,119.05,714.30,Cancelled,
710,3061,2024-03-27,262,8,83.62,668.96,Completed,2024-04-02
711,7752,2023-02-15,223,7,457.97,3205.79,Cancelled,
712,8728,2023-11-03,66,9,275.26,2477.34,Completed,2023-11-08
713,8208,2023-02-26,229,2,362.86,725.72,Pending,
714,7749,2024-02-04,161,4,40.77,163.08,Pending,
715,9110,2024-12-27,185,10,98.84,988.40,Completed,2024-12-29
716,6495,2024-05-07,66,2,330.05,660.10,Pending,
717,4845,2023-08-14,365,2,132.18,264.36,Completed,2023-08-14
718,1996,2023-12-31,8,7,45.40,317.80,Completed,2024-01-02
719,9691,2023-12-27,404,10,194.07,1940.70,Completed,2024-01-07
720,7564,2023-03-12,160,5,466.13,2330.65,Pending,
721,9762,2023-05-06,408,10,425.85,4258.50,Pending,
722,5941,2024-08-17,117,4,410.25,1641.00,Completed,2024-08-31
723,7393,2024-04-23,85,10,218.91,2189.10,Cancelled,
724,467,2023-07-30,48,1,376.25,376.25,Cancelled,
725,4959,2024-05-23,116,5,154.26,771.30,Cancelled,
726,5972,2024-02-28,379,9,352.00,3168.00,Cancelled,
727,1128,2024-05-02,376,9,264.13,2377.17,Pending,
728,8391,2023-04-29,207,1,474.27,474.27,Pending,
729,6006,2023-09-19,294,10,80.96,809.60,Cancelled,
730,3564,2024-06-11,234,7,488.93,3422.51,Pending,
731,2091,2023-08-04,252,5,293.77,1468.85,Pending,
732,3515,2024-09-08,61,3,87.85,263.55,Pending,
733,5270,2023-01-15,136,9,25.27,227.43,Completed,2023-01-19
734,7386,2024-06-21,106,2,490.38,980.76,Cancelled,
735,3580,2024-04-15,409,7,280.01,1960.07,Completed,2024-04-22
736,8139,2024-02-17,131,1,232.23,232.23,Pending,
737,6312,2024-11-19,211,6,204.10,1224.60,Pending,
738,7367,2023-06-08,194,3,85.22,255.66,Cancelled,
739,1969,2024-07-05,444,3,394.78,1184.34,Cancelled,
740,2082,2024-05-30,62,10,415.35,4153.50,Pending,
741,6809,2023-09-25,443,9,86.69,780.21,Cancelled,
742,7219,2024-09-05,69,7,134.41,940.87,Pending,
743,3377,2024-01-04,102,1,453.62,453.62,Cancelled,
744,9615,2023-02-07,430,7,287.11,2009.77,Cancelled,
745,6596,2024-07-10,206,7,21.07,147.49,Completed,2024-07-15
746,3797,2023-09-28,49,3,105.18,315.54,Cancelled,
747,3371,2024-08-15,175,9,406.63,3659.67,Completed,2024-08-29
748,9225,2023-11-13,47,2,483.46,966.92,Cancelled,
749,7099,2023-07-05,180,2,81.24,162.48,Completed,2023-07-06
750,477,2024-07-24,447,7,375.93,2631.51,Completed,2024-08-03
751,1448,2023-08-19,243,1,156.93,156.93,Cancelled,
752,6168,2024-02-25,130,9,51.95,467.55,Cancelled,
753,5542,2024-07-19,297,6,463.23,2779.38,Cancelled,
754,6103,2023-09-10,294,5,87.63,438.15,Cancelled,
755,8193,2024-02-24,294,4,461.09,1844.36,Pending,
756,3172,2023-07-01,466,7,171.54,1200.78,Completed,2023-07-08
757,6554,2024-05-14,237,7,262.24,1835.68,Completed,2024-05-19
758,9316,2023-03-15,108,6,395.21,2371.26,Completed,2023-03-18
759,5059,2023-03-16,46,8,132.14,1057.12,Cancelled,
760,9592,2023-01-25,178,4,388.34,1553.36,Cancelled,
761,8982,2024-03-18,335,9,400.73,3606.57,Pending,
762,8057,2024-09-13,438,3,100.03,300.09,Cancelled,
763,213,2024-01-08,348,8,425.51,3404.08,Pending,
764,452,2024-09-16,17,2,42.12,84.24,Pending,
765,1742,2023-11-12,172,5,265.22,1326.10,Pending,
766,4640,2024-05-26,94,4,209.29,837.16,Completed,2024-06-04
767,2561,2024-09-10,389,2,134.47,268.94,Cancelled,
768,210,2024-02-08,45,1,432.68,432.68,Cancelled,
769,1594,2024-04-16,410,7,389.78,2728.46,Completed,2024-04-27
770,9933,2024-09-09,10,5,420.43,2102.15,Cancelled,
771,9361,2023-08-18,490,2,174.60,349.20,Completed,2023-08-26
772,439,2024-01-26,196,8,308.48,2467.84,Cancelled,
773,7571,2023-02-07,342,4,196.62,786.48,Pending,
774,9579,2023-07-18,346,7,63.49,444.43,Pending,
775,7511,2023-06-27,93,7,156.25,1093.75,Cancelled,
776,937,2024-08-02,187,9,400.23,3602.07,Cancelled,
777,7194,2024-04-25,82,5,456.03,2280.15,Cancelled,
778,1697,2024-03-30,341,6,184.15,1104.90,Cancelled,
779,3205,2023-04-29,81,8,236.12,1888.96,Pending,
780,5503,2024-11-23,158,10,52.46,524.60,Completed,2024-11-30
781,3371,2023-01-05,321,3,366.43,1099.29,Completed,2023-01-18
782,9615,2024-07-19,218,9,173.46,1561.14,Cancelled,
783,8791,2023-02-05,445,9,212.95,1916.55,Pending,
784,8589,2024-05-27,176,10,239.77,2397.70,Completed,2024-06-02
785,7852,2024-12-14,442,10,150.20,1502.00,Pending,
786,3190,2023-02-22,438,7,140.53,983.71,Completed,2023-02-24
787,6274,2024-11-04,103,3,247.55,742.65,Completed,2024-11-10
788,5749,2023-12-09,305,7,405.20,2836.40,Completed,2023-12-17
789,7286,2024-08-20,336,7,195.58,1369.06,Completed,2024-08-30
790,4346,2023-12-29,498,8,373.57,2988.56,Completed,2024-01-11
791,3912,2024-10-25,141,8,454.03,3632.24,Completed,2024-10-25
792,2126,2024-03-29,130,1,388.45,388.45,Pending,
793,8119,2023-10-07,87,10,325.49,3254.90,Cancelled,
794,8596,2024-10-19,313,7,160.84,1125.88,Pending,
795,4241,2023-10-14,171,1,122.33,122.33,Completed,2023-10-22
796,534,2023-08-24,396,8,264.86,2118.88,Completed,2023-09-01
797,3540,2024-08-17,102,9,189.08,1701.72,Completed,2024-08-20
798,3059,2024-09-07,370,10,64.83,648.30,Completed,2024-09-13
799,4966,2023-01-30,500,9,26.24,236.16,Completed,2023-02-06
800,3630,2023-03-31,235,4,32.40,129.60,Completed,2023-04-05
801,22,2023-09-21,370,7,113.12,791.84,Cancelled,
802,481,2023-05-25,161,2,27.72,55.44,Cancelled,
803,6683,2024-04-07,185,9,119.08,1071.72,Cancelled,
804,9537,2024-02-09,222,4,105.04,420.16,Completed,2024-02-16
805,4609,2024-03-18,332,7,136.91,958.37,Completed,2024-03-29
806,612,2024-05-12,127,4,426.13,1704.52,Pending,
807,3223,2023-04-25,421,10,311.57,3115.70,Completed,2023-04-30
808,9753,2023-10-18,76,1,355.81,355.81,Cancelled,
809,1144,2024-05-15,28,2,15.47,30.94,Cancelled,
810,7151,2024-11-29,23,8,403.08,3224.64,Pending,
811,9781,2023-09-26,168,2,198.91,397.82,Cancelled,
812,9708,2024-04-25,452,8,240.51,1924.08,Cancelled,
813,3315,2024-03-13,266,4,497.94,1991.76,Pending,
814,1429,2024-04-02,135,5,111.41,557.05,Completed,2024-04-15
815,6085,2023-12-16,139,8,266.41,2131.28,Pending,
816,376,2024-12-03,485,6,336.00,2016.00,Cancelled,
817,3008,2023-01-30,210,1,96.94,96.94,Completed,2023-02-10
818,6615,2024-04-26,441,9,237.83,2140.47,Completed,2024-04-26
819,7885,2023-06-13,44,9,341.70,3075.30,Pending,
820,9836,2023-04-08,94,4,442.11,1768.44,Completed,2023-04-21
821,3581,2024-04-17,292,2,68.05,136.10,Completed,2024-04-21
822,5966,2024-11-19,307,10,262.85,2628.50,Completed,2024-11-20
823,3396,2024-04-01,466,4,251.62,1006.48,Cancelled,
824,148,2024-05-16,172,9,390.36,3513.24,Pending,
825,9493,2024-10-18,34,1,315.84,315.84,Completed,2024-10-23
826,1952,2023-02-11,454,1,410.24,410.24,Completed,2023-02-18
827,587,2024-11-28,495,8,266.22,2129.76,Cancelled,
828,4940,2023-07-20,226,9,366.72,3300.48,Cancelled,
829,175,2024-04-18,117,5,261.18,1305.90,Completed,2024-04-21
830,7096,2024-11-25,477,6,331.67,1990.02,Cancelled,
831,119,2023-05-13,445,5,439.43,2197.15,Cancelled,
832,7858,2023-07-13,95,9,33.59,302.31,Pending,
833,1929,2023-09-08,444,8,279.27,2234.16,Cancelled,
834,6394,2024-03-14,412,5,126.62,633.10,Pending,
